id,province,year,Total Import and Export Value (in ten thousand US dollars),100 US dollars converted to Chinese Yuan,Total Import and Export Value (in ten thousand yuan,GDP,Foreign Direct Investment (in ten thousand US dollars),Number of Green Invention Patent Applications (pieces),Number of Green Utility Model Patent Applications (pieces),Number of Green Patent Applications (pieces),Number of Green Invention Patent Grants (pieces),Number of Green Utility Model Patent Grants (pieces),Number of Green Patent Grants (pieces),Number of Invention Patents Granted,"General Budget Expenditure/10,000 RMB","Education Expenditure/10,000 RMB","Science and Technology Expenditure/10,000 RMB","Total Number of Employed Persons (10,000 persons)",Value Added of the Tertiary Industry (100 million yuan),Consumption Tax (100 million yuan),Resource Tax (100 million yuan),Urban Maintenance and Construction Tax (100 million yuan),Urban Land Use Tax (100 million yuan),Vehicle and Vessel Usage Tax and License Tax (100 million yuan),Vehicle Purchase Tax (100 million yuan),Farmland Occupation Tax (100 million yuan),Pollution Discharge Fee/Environmental Protection Tax (100 million yuan),Tax revenue (in 100 million yuan),Total tax revenue considering pollution discharge fee (in 100 million yuan),Per capita GDP (in yuan),Comprehensive innovation level(TCC),Industrial sulfur dioxide emissions (in tons),Industrial wastewater discharge volume (in ten thousand tons),Industrial smoke and dust emissions (in ten thousand tons) (including PM2.5 emissions),Fixed asset investment (in 100 million yuan),Total energy consumption (in ten thousand tons of standard coal),Urban unit end-of-year employment (in ten thousand people)
19,Guangdong,2017,101000000,675.18,681931800,89705.23,2290668,25590,26649,52239,4617,17096,21713,332652.0,150374788,25755204,8238935,6858,48085.73,913.4391,14.18,534.97,111.98,84.35,274.5432,66.26,7.6721,14374.561,14382.2331,76218.36,55.24,179442,130300,21.6,37761.7449,32309,1963.1016
19,Guangdong,2018,108000000,661.74,714679200,97277.77,2230867.8,32269,31092,63361,5195,28490,33685,478082.0,157292571,27928969,10347097,6960,52751.18,875.4772,13.46,592.94,158.52,73.82,304.9561,53.78,5.0229,15617.652,15622.6749,81624.62,59.55,143536,122500,21.65,41802.2527,33330,1994.1369
19,Guangdong,2019,104000000,689.85,717444000,107671.07,2186737.7,29782,37476,67258,5777,28286,34063,527390.0,172978532,32105114,11687929,6995,59773.38,1056.5867,11.12,598.98,120.7,77.04,308.4531,58.34,6.5737,15542.071,15548.6447,86956.49,59.49,113333,128266.6667,22.2167,38571.2441,34142,2064.6
19,Guangdong,2020,102000000,689.76,703555200,110760.94,2153985.8,20171,10474,30645,7831,42484,50315,709725.0,174307900,35105600,9557300,7039,62540.78,1237.6962,11.72,581.28,93.59,84.13,311.9501,58.71,6.29,15466.49,15472.78,88521.19,62.14,101296,117080.6,22.7833,34718.4799,32818.22,2135.06
19,Guangdong,2021,127954818.7,645.15,825500512.84305,124369.7,2129573.8,15445,9589,25034,8162,34818,42980,872209.0,182470100,37966900,9827600,7072,69146.8197,1151.3752,17.94,449.4551,94.41,89.88,315.2835,50.96,7.35,16566.4759,16573.8259,98561,65.49,102004,115231,21.5729,35096.4578,36221.32,2293.13
20,Guangxi,2004,427722.1,827.68,3540170.27728,3433.5,29579,50,73,123,23,50,73,1272.0,5074721,905379,37322,2649,1220.46,21.2772,1.4054,11.3492,2.4919,0.4693,0,3.3286,2.2317,342.5008,344.7325,7182,21.06,897000,122731,105,1236.51,4203,276.2
20,Guangxi,2005,518150.4,819.17,4244532.63168,3984.1,37866,64,90,154,20,74,94,1225.0,6114806,1052608,40725,2703,1652.57,24.7321,1.9683,12.9157,2.9218,0.4704,10.159,5.7559,2.61244,403.4266,406.03904,8069,21.34,975000,145609,109.4,1661.1701,4869,283.6
20,Guangxi,2006,666756.2,797.18,5315247.07516,4746.16,44740,69,103,172,20,79,99,1442.0,7295172,1354638,50309,2760,1917.47,28.1966,2.5328,15.1663,3.6407,0.6575,11.6795,4.0024,2.8952,483.907,486.8022,9421,21.43,944000,128932,90.8,2198.7199,5390,283.4933
20,Guangxi,2007,925899.7,760.4,7040541.3188,5823.41,68396,108,118,226,16,116,132,1907.0,9859433,1893837,131873,2769,2289,35.0413,3.174,18.5412,3.9211,0.8734,15.9957,3.9951,3.08023,620.4177,623.49793,11542,23.04,926000,183981,73.2,2939.6702,5997,288.1
20,Guangxi,2008,1323617,694.51,9192652.4267,7021,97119,133,144,277,26,141,167,2228.0,12971100,2512210,162149,2799,2679.94,42.3951,4.1411,21.7927,8.5333,1.9452,17.6547,13.1219,2.25465,725.0867,727.34135,13471,20.87,870264,205745,64.9,3756.4101,6497,292.8
20,Guangxi,2009,1425473,683.1,9737406.063,7759.16,103533,177,149,326,32,141,173,2702.0,16218218,2965980,180741,2848,2919.13,65.6977,5.3448,24.0827,9.4409,3.2987,0,33.6245,2.949002,812.8538,815.802802,14708,22.7,835296,161596,71.4,5237.2399,7075,301.4152
20,Guangxi,2010,1773891,676.95,12008355.1245,9569.85,91200,229,225,454,49,188,237,3647.0,20075907,3668362,216554,2666,3383.11,88.6414,6.9713,29.6697,9.5713,4.3253,32.9869,30.951,4.202318,1064.8323,1069.034618,18070,22.56,848000,165211,56.8,7057.5598,7919,316.7
20,Guangxi,2011,2335597,645.88,15085153.9036,11720.87,101381,281,245,526,84,249,333,4402.0,25452800,4568900,282500,2936,3998.33,154.759,8.56,40.51,11.86,5.42,38.0655,33.9,2.63944,1380.2772,1382.91664,22234,23.41,488744,101234,26.0006,7990.66,8591,341.6335
20,Guangxi,2012,2948446,631.25,18612065.375,13035.1015,74853,743,416,1159,118,287,405,5900.0,29852261,5892383,428120,2768,4615.3,208.3067,10.19,42.05,12.89,7.5,42.4142,90.68,2.6996,1705.0273,1707.7269,24181,22.67,471621,110671,26.8524,9808.6103,9155,357.9829
20,Guangxi,2013,3282750,619.32,20330727.3,14449.904,70008,1275,479,1754,197,478,675,7884.0,32086656,6099303,543579,2782,5171.39,214.2267,11.97,49.59,16,9.01,52.296,91.79,2.7562,1827.1578,1829.914,26416,23.06,437996,89508,26.0028,11907.667,9100,402.9943
20,Guangxi,2014,4054885,614.28,24908347.578,15672.8933,100119,2056,625,2681,278,631,909,9664.0,34797922,6605347,599250,2795,5934.49,238.8486,17.1,53.14,23.45,10.59,54.5323,104.18,2.3481,1979.8764,1982.2245,28603,22.3,431075,72936,37.6019,13843.22,9515,401.5
20,Guangxi,2015,5109055,622.84,31821238.162,16803.12,172208,2819,817,3636,397,743,1140,13573.0,40655100,7896900,496300,2595,6520.15,287.448,18.06,63.56,26.05,12.49,54.0207,128.25,2.2695,2070.2084,2072.4779,30890,23.62,385507,63253,32.9394,16227.7829,9806,405.4108
20,Guangxi,2016,4762743,664.23,31635567.8289,18317.64,88845,4867,948,5815,679,775,1454,14858.0,44417000,8545500,452000,2583,7247.18,300.996,17.22,61.15,26.14,14.62,50.0812,122.07,3.6256,2134.9987,2138.6243,33340,22.81,130000,32554,20.9515,18236.7829,10110,401.3895
20,Guangxi,2017,5787866,675.18,39078513.6588,18523.26,82272,4933,1429,6362,635,849,1484,15270.0,49085507,9202033,600392,2566,8194.11,288.9138,16.78,68.28,31.11,17.22,67.564,90.43,3.5203,2327.1272,2330.6475,36441,21.19,124426,35950,15.1414,20499.1107,10456,398.026
20,Guangxi,2018,6230227,661.74,41227904.1498,20352.51,50590,3082,1694,4776,612,1495,2107,20551.0,53107410,9332207,644335,2562,9260.2,319.1712,16.69,73.5,26.61,18.74,87.6633,41.16,2.8133,2575.4474,2578.2607,39837,21.87,104391,34255,16,22590.0218,10823,386.7796
20,Guangxi,2019,6822164,689.85,47062698.354,21237.14,110946,2029,2167,4196,481,1605,2086,22687.0,58509609,10145198,723268,2558,10771.97,339.5601,16.64,75.87,25.16,20.7,84.3792,38.44,3.8801,2639.9474,2643.8275,42778,21.17,84356,34253,17.3643,21246.1665,11270,404.1
20,Guangxi,2020,7041405,689.76,48568795.128,22156.69,156930.6,1639,606,2245,576,2492,3068,34470.0,61794700,10611000,662600,2558,11492.38,359.949,18.09,77.39,19.12,23.78,81.0951,37.18,4.19,2704.4474,2708.6374,44237,21.54,64321,35215.1,18.7286,19712.1519,11806.05,421.4
20,Guangxi,2021,9170154.6,645.15,59161252.4019,24740.86,164412.4,1165,659,1824,485,2328,2813,46804.0,58065400,10940800,711200,2544,12537.45,383.3781,22.59,91.7299,22.09,26,78.1055,33.37,4.34,2865.4598,2869.7998,50137,23.63,69324,35321.34,16.2831,20260.8481,13189.02,415.8
21,Hainan,2004,340169.4,827.68,2815514.08992,798.9,64343,17,8,25,4,7,11,278.0,1272006,179249,4907,367.7,305.11,5.4169,0.6445,3.3901,0.5359,0.286,0,0.2796,0.175,93.5396,93.7146,9859,20.53,22000,6894,1.1,317.05,742,74.6
21,Hainan,2005,254233.8,819.17,2082607.01946,897.99,68401,8,7,15,2,7,9,200.0,1512421,242088,5402,379.6,373.75,5.9312,0.573,3.7005,0.7007,0.2691,2.5778,0.3078,0.25815,112.3552,112.61335,10753,20.84,22000,7428,2.1,367.17,822,74.7
21,Hainan,2006,284620.8,797.18,2268940.09344,1044.91,74878,19,16,35,7,6,13,248.0,1745366,278479,6676,389,420.51,7.7117,0.8568,3.7559,0.9811,0.3209,3.0364,0.7212,0.31419,140.5596,140.87379,12350,18.19,23000,7351,2,423.89,920,75.5429
21,Hainan,2007,351441.1,760.4,2672358.1244,1254.17,112001,32,12,44,7,15,22,296.0,2451967,403268,27904,397.5,497.95,15.9786,0.7705,4.6902,1.1299,0.2673,4.4462,0.8647,0.40473,209.3721,209.77683,14683,20.6,25000,5960,2,502.37,1057,77.2
21,Hainan,2008,452851.7,694.51,3145100.34167,1503.06,128337,25,24,49,4,18,22,341.0,3579708,556331,44981,408.4,587.22,17.533,1.2776,5.524,6.2358,0.6166,5.3595,1.4369,0.39598,283.781,284.17698,17357,23.4,21204,5991,1.7,705.42,1135,76.8
21,Hainan,2009,488163.3,683.1,3334643.5023,1654.21,93806,58,38,96,8,29,37,630.0,4860624,744989,60712,424.6,748.59,65.5386,1.0341,6.6637,6.9279,1.0363,5.8298,2.8934,0.36221,344.6175,344.97971,18860,21.31,21433,7031,1.7,988.32,1233,79.3202
21,Hainan,2010,864857.7,676.95,5854654.20015,2064.5,151213.2,57,30,87,10,37,47,714.0,5813379,983344,74674,457.6,953.67,67.9825,1.2417,9.4247,7.9506,1.0409,11.3302,4.2487,0.35297,475.8407,476.19367,23323,21.95,28000,5782,1.4,1317.0401,1359,81.3
21,Hainan,2011,1275604,645.88,8238871.1152,2522.66,152299,89,45,134,26,38,64,765.0,7788000,1272700,98300,465.2,1148.93,84.309,1.58,14.01,9.01,1.3,12.1283,7.04,0.34689,618.6683,619.01519,28014,21.46,31058,6820,1.1054,1657.2301,1601,85.1269
21,Hainan,2012,1432210,631.25,9040825.625,2855.54,164119,137,80,217,30,50,80,1093.0,9116730,1587881,120623,475.9,1339.53,93.4251,2.85,14.91,12.94,1.98,11.6494,14.55,0.353,715.8656,716.2186,30993,23.3,33036,7465,1.066,2145.3801,1688,90.079
21,Hainan,2013,1498543,619.32,9280776.5076,3177.56,181060,154,76,230,100,88,188,1331.0,10111713,1745722,138250,490.6,1518.7,71.403,2.66,17.15,11.81,2.24,13.9626,14.59,0.4516,755.3906,755.8422,34053,24.1,31652,6744,1.4029,2697.9286,1720,98.758
21,Hainan,2014,1586266,614.28,9744114.7848,3500.72,188858,159,85,244,72,92,164,1597.0,10997444,1759548,135291,504.1,1815.23,67.2663,2.63,18.82,20.71,2.56,16.6137,13.68,0.435,846.1001,846.5351,37166,26.79,31855,7956,1.8854,3112.2301,1820,101.5
21,Hainan,2015,1396697,622.84,8699187.5948,3702.76,200567,160,180,340,55,129,184,2061.0,12394300,2068400,123800,510.8,1972.22,101.2588,2.68,23.26,30.97,2.97,16.0458,12.74,0.4443,898.0275,898.4718,39704,28.03,31683,6879,1.6105,3451.2215,1916,100.3565
21,Hainan,2016,1134843,664.23,7537967.6589,4053.2,213134,256,186,442,104,168,272,1939.0,13764800,2142400,156900,513.1,2198.9,108.0744,3.16,25.04,21.52,3.36,16.1638,12.23,0.5713,949.5896,950.1609,43009,25.68,17000,6909.3704,2.0751,3890.4454,1984,101.1824
21,Hainan,2017,1037406,675.18,7004357.8308,4462.54,230598,347,319,666,80,181,261,2133.0,14439723,2208685,124721,525.9,2503.35,83.4149,3.41,29.23,28.2,3.88,23.3629,0.95,0.4457,1085.0598,1085.5055,46631,22.49,14300,6939.8748,2.0927,4244.4015,2080,100.8637
21,Hainan,2018,1273353,661.74,8426286.1422,4832.05,74451,419,386,805,112,351,463,3292.0,16913027,2489762,150410,535.5,2736.15,89.6104,3.68,29.67,28.57,4.32,21.2543,2.55,0.5,1251.7513,1252.2513,50263,22.79,11300,6970.5139,1.88,3713.851,2170,99.5797
21,Hainan,2019,1315275,689.85,9073424.5875,5308.93,151115,490,787,1277,136,455,591,4423.0,18585970,2735040,301016,536.1,3129.54,120.8782,3.73,27.04,24.5,4.7,19.9283,14.46,0.6239,1259.5831,1260.207,53929,22.9,8300,7001.2883,1.6398,4321.2843,2264,102.2
21,Hainan,2020,1358683,689.76,9371651.8608,5532.39,303324,450,377,827,156,992,1148,8578.0,19724600,2958400,356700,541,3341.15,152.146,3.58,27.39,17.53,5.14,18.6023,2.98,0.83,1267.4149,1268.2449,55438,23.4,5300,7032.1986,1.3995,4971.6816,2270.64,104.8
21,Hainan,2021,2287262.1,645.15,14756271.43815,6475.2,246235.7,373,313,686,117,1031,1148,13632.0,19713700,2951000,404700,544.2,3981.96,121.3665,3.66,36.987,22,5.7,25.3791,1.24,0.8,1461.9552,1462.7552,63991,23.65,5262,6945,1.2462,4910.2375,2446.19,105.28
22,Chongqing,2004,385714.7,827.68,3192483.42896,2692.81,40508,54,171,225,12,124,136,3601.0,3957233,497847,10172,1471.3,1052.83,25.7385,2.4742,11.1971,1.5877,0.3551,0,2.4488,1.8444,293.814,295.6584,10934,29.73,641000,83031,34.5,1537.05,3590,213.6
22,Chongqing,2005,429284.2,819.17,3516567.38114,3467.72,51575,72,187,259,26,154,180,3591.0,4873543,606598,10855,1456.3,1347.97,27.854,2.9945,13.1586,2.074,0.3913,8.7877,3.1325,2.97443,349.5484,352.52283,12335,28.63,683000,84885,34.4,1933.16,4943,215.5
22,Chongqing,2006,546967.9,797.18,4360318.70522,3907.23,69595,109,265,374,30,190,220,4590.0,5942543,786380,13548,1454.8,1564.79,34.6133,3.7745,15.5131,4.4602,0.6381,10.3313,4.3001,3.47963,421.9703,425.44993,13915,29.89,712000,86496,33.2,2407.3601,5368,219.7392
22,Chongqing,2007,743794.4,760.4,5655812.6176,4676.13,102857,170,275,445,32,282,314,4994.0,7683886,1215466,110513,1468.9,1748.02,42.4683,4.2711,19.8644,8.4565,1.1749,13.6212,4.4941,4.17299,550.7337,554.90669,16966,27.14,683000,69003,29.8,3127.7401,5947,229.7
22,Chongqing,2008,952139.4,694.51,6612703.34694,5793.66,245196,207,326,533,49,305,354,4820.0,10160112,1534951,151279,1492.4,2087.99,48.9991,4.9603,23.8666,13.1558,1.2049,16.6311,8.4872,4.59322,678.3836,682.97682,20865,27.44,627238,67027,25.4,3979.5898,6472,241.7
22,Chongqing,2009,771252.1,683.1,5268423.0951,6530.01,337577,396,550,946,84,357,441,7501.0,12920928,1902818,155544,1513,2474.44,61.0367,5.1567,27.5222,14.1379,1.3878,20.9232,14.8903,3.88423375,787.2332,791.11743375,23346,29.53,586117,65684,21.7,5214.2799,7030,248.7504
22,Chongqing,2010,1242707,676.95,8412505.0365,7925.58,304264,480,745,1225,101,646,747,12080.0,17090353,2404608,178968,1551,2881.08,85.5149,5.0244,34.9435,18.5005,1.7054,30.8848,30.3116,3.592435,1084.7968,1088.389235,28084,29.85,573000,45180,18.6,6688.9101,7856,266.4
22,Chongqing,2011,2920763,645.88,18864624.0644,10011.37,582575,731,997,1728,242,891,1133,15525.0,25702400,3187000,250400,1587,3623.81,88.8068,8.01,50.49,25.21,3.16,39.0468,44.36,3.71708,1423.5339,1427.25098,34864,30.77,531340,33954,17.1224,7473.3798,8792,337.2005
22,Chongqing,2012,5320358,631.25,33584759.875,11409.6,352418,897,1162,2059,335,997,1332,20364.0,30463599,4714875,298409,1605.9,4494.41,102.7334,8.69,55.55,30.77,5.17,45.9092,52.86,3.6342,1679.5413,1683.1755,39178,28.08,509788,30611,16.6142,8736.1707,9278,353.1876
22,Chongqing,2013,6869216,619.32,42542428.5312,12783.26,414353,935,1158,2093,357,1341,1698,24828.0,30622848,4372783,386529,1618.7,5242.03,124.9298,8.4,65.62,44.21,6.41,58.3105,36.93,3.8602,1937.7099,1941.5701,43528,33.88,494415,33451,17.9842,10435.2371,8049,402.0214
22,Chongqing,2014,9543158,614.28,58621710.9624,14262.6,423348,1460,1544,3004,307,1275,1582,24312.0,33043884,4699807,381647,1632.1,6672.51,140.3446,9.71,74.35,63.36,8.33,74.2566,38.26,3.5598,2231.1324,2234.6922,48311,32.9,474805,34968,21.4774,12285.4197,8593,414.5
22,Chongqing,2015,7446685,622.84,46380932.854,15717.27,377183,2726,2748,5474,414,2035,2449,38914.0,37920000,5362400,456700,1647.4,7497.75,148.8306,11.76,78.79,121.31,10.03,63.6944,48.8,3.9147,2481.4564,2485.3711,52476,32.99,426800,35524,19.6416,14353.2455,7747,415.6089
22,Chongqing,2016,6275364,664.23,41682850.2972,17740.59,279037,2251,2498,4749,555,2575,3130,42738.0,40018100,5751800,516200,1647.4,8538.43,158.4794,11.34,81.49,139.14,11,59.4897,48.67,4.0267,2608.764,2612.7907,58327,32.04,111358,25874.66,8.38,16048.0948,7982,412.8823
22,Chongqing,2017,6660111,675.18,44967737.4498,19424.73,226042,2492,3077,5569,689,2278,2967,34780.0,43362800,6263003,593077,1659.3,9564.03,144.4797,14.78,83.55,147,12.7,71.7333,43.41,4.0337,2786.4582,2790.4919,64171,30.05,104932,19303.55,6.87,17537.05,8279,406.3869
22,Chongqing,2018,7901691,661.74,52288650.0234,20363.19,325030,3015,2917,5932,736,3135,3871,45688.0,45409487,6809942,685887,1663.2,10656.1253,119.7394,13.7,95.42,110.32,13.87,79.7912,36.18,2.1414,3012.7631,3014.9045,68464,30.3,85800,20780,8.41,18764.6405,8557,391.2033
22,Chongqing,2019,8394959,689.85,57912624.6615,23605.77,236529,3512,3634,7146,783,2757,3540,43872.0,48476795,7282575,792329,1668.2,12557.51,169.643,14.42,90.43,99.13,15.32,76.8684,30.87,2.8696,2926.0024,2928.872,74337,30.87,68870,21986.07,7.8867,18487.5159,8889,374.4
22,Chongqing,2020,9418110,689.76,64962355.536,25002.79,210119,2485,1231,3716,1046,4287,5333,55377.0,48939500,7549700,828700,1676,13207.25,219.5466,13.79,89.18,81.66,16.72,73.9456,34.79,2.71,2839.2417,2841.9517,78294,29.38,46992,22511.7863,7.3633,18104.3154,7621.87,357.5
22,Chongqing,2021,12383293.4,645.15,79890817.3701,27894.02,223600,1856,1083,2939,963,3597,4560,76206.0,48350600,7949500,926400,1668.3,14787.05,215.0695,13.25,99.8748,85.42,17.76,76.2356,22.69,3.15,3042.6301,3045.7801,87450,29.08,45971,20239.2813,6.8645,18046.097,8046.31,355.81
23,Sichuan,2004,686698.7,827.68,5683667.80016,6379.63,70129,129,201,330,70,138,208,4430.0,8952534,1225217,41010,4691,2471.75964,40.3017,3.1189,23.5158,4.3568,0.9799,0,3.321,2.8224,576.8687,579.6911,7751,27.93,1099000,119223,120,2818.4199,10700,500.1
23,Sichuan,2005,790196.4,819.17,6473051.84988,7385.1,88686,208,246,454,58,193,251,4606.0,10821769,1405260,48974,4702,2836.74,44.2725,3.9009,28.0858,5.7787,1.1052,19.8411,5.9798,4.02227,732.5254,736.54767,8828,23.37,1141000,122590,101.8,3585.18,11816,512.7
23,Sichuan,2006,1102082,797.18,8785577.2876,8690.24,120819,272,453,725,86,221,307,7138.0,13473951,1818699,59908,4715,3267.14,52.2414,5.3103,33.2305,6.4538,1.2206,25.3794,8.3916,4.8507,912.7741,917.6248,10371,24.76,1121000,115348,80.3,4412.8802,12986,520.5584
23,Sichuan,2007,1437812,760.4,10933122.448,10562.39,149322,315,404,719,93,486,579,9935.0,17591304,2928602,207763,4731.1,3832,58.4452,7.832,39.9326,9.3494,2.0157,34.0978,8.4706,5.12314,1186.4103,1191.53344,12963,30.45,1023000,114687,52.5,5639.8,14214,539.4
23,Sichuan,2008,2211365,694.51,15358151.0615,12601.23,308842,391,650,1041,134,498,632,13369.0,29488269,3692812,258150,4740,4350,72.8488,8.7185,46.9709,32.7052,5.9674,41.5011,10.8489,4.54994,1381.7796,1386.32954,15685,29.1,968914,108700,35.9,7127.8101,15145,550.9
23,Sichuan,2009,2416865,683.1,16509604.815,14151.28,358980,614,1032,1646,187,664,851,20132.0,35907175,4514428,286392,4756.6,5198.8,108.513,9.9986,53.8726,31.7937,9.7689,55.903,25.9586,5.41230075,1611.5165,1616.92880075,17387,33.61,946424,105910,31,11371.8702,16322,564.3794
23,Sichuan,2010,3269386,676.95,22132108.527,17185.48,602517,808,1349,2157,204,1250,1454,32212.0,42579806,5406546,347083,4677,6030.41,144.2588,12.8307,66.6095,34.0793,10.7345,80.0792,36.1706,5.511723,2072.8662,2078.377923,21230,29.95,938000,93444,40.1,13116.7206,17892,570.6
23,Sichuan,2011,4772417,645.88,30824086.9196,21026.68,948137,996,1437,2433,357,1569,1926,28446.0,46749200,6846600,457500,4650,7014.04,188.7706,21.84,94.17,41.6,13.43,94.1344,48.79,6.05494,2691.5492,2697.60414,26136,31.07,828929,80420,35.7577,14222.2194,19696,614.0225
23,Sichuan,2012,5914360,631.25,37334397.5,23872.8,980100,1774,2383,4157,476,1530,2006,42218.0,54509893,9932010,593977,4635,8242.31,225.5023,24.95,110.46,50.75,16.2,106.8515,80.84,5.5326,3332.5219,3338.0545,29627,28.35,793965,69984,26.782,17039.9792,20575,640.8886
23,Sichuan,2013,6457466,619.32,39992378.4312,26392.07,1028443,2206,2240,4446,582,2781,3363,46171.0,62209097,10364062,695104,4634,9256.13,257.0075,26.97,119.81,54.05,19.49,132.8676,8742,7.3309,3745.8626,3753.1935,32750,27.16,746363,64864,26.8866,20326.1086,19212,846.2453
23,Sichuan,2014,7020297,614.28,43124280.4116,28536.66,1028764,2742,2518,5260,606,2420,3026,47120.0,67966109,10569053,817636,4638,11043.2,277.906,29.1,126.55,61.11,22.46,157.1371,107.95,5.4842,4058.8245,4064.3087,35563,26.98,725729,67577,39.8729,23318.5709,19879,808.7
23,Sichuan,2015,5118856,622.84,31882282.7104,30053.1,999607,4492,3930,8422,863,3261,4124,64953.0,74975100,12523300,966900,4652,13127.72,305.8211,28.72,126.3,64.64,26.63,153.6701,121.96,4.9261,4146.6249,4151.551,37150,26.39,622441,71647,37.5566,25525.9015,18306,795.4677
23,Sichuan,2016,4930625,664.23,32750690.4375,32934.54,797687,6888,4728,11616,1391,4105,5496,62445.0,80088900,13018500,1010900,4657,15556.29,310.5478,26.18,137.55,65.1,29.82,131.1318,118.36,5.6138,4306.9742,4312.588,40297,29.07,292393,50788.61,22,28811.9538,18756,787.5319
23,Sichuan,2017,6810606,675.18,45983849.5908,36980.22,810135,9645,6814,16459,1522,4189,5711,64006.0,86947591,13892000,1065746,4667,18389.74,340.9943,30.41,150.59,72.05,32.88,157.688,105.12,6.5411,4833.8166,4840.3577,45835,27.52,211230,43157.17,17.75,31902.0867,19229,792.2101
23,Sichuan,2018,8992114,661.74,59504415.1836,40678.13,896375,8644,6652,15296,1524,7023,8547,87372.0,97075048,14617756,1479056,4690,20928.75,390.3442,52.52,174.98,81.66,38.22,173.405,89.11,4.8545,5545.7798,5550.6343,51658,27.04,179023,42064.96,17.07,35156.0981,19916,780.6381
23,Sichuan,2019,9840066,689.85,67881695.301,46615.82,307178,6156,8216,14372,1597,6151,7748,82066.0,103481712,15788811,1849453,4714,24443.25,486.3049,63.31,180.34,79.18,40.57,174.5454,90.67,6.0596,5718.3322,5724.3918,55619,28.03,176137,45336.9133,18.94,33346.9798,20791,788.9
23,Sichuan,2020,11689817,689.76,80631681.7392,48598.76,245236.6,4726,2542,7268,1988,9491,11479,108386.0,111985400,16861600,1817000,4745,25471.07,582.2656,73.59,181.39,78.08,43.47,175.6858,91.19,5.86,5890.8846,5896.7446,58009,28.5,125027,44288.575,20.81,31096.4833,16355,797.16
23,Sichuan,2021,14732164.8,645.15,95044561.2072,53850.8,336000,3023,2360,5383,1822,8268,10090,146936.0,116803100,18365300,1805900,4727,28287.55,566.9518,83.06,209.8398,92.82,46.47,173.1821,71.54,6.81,6494.6889,6501.4989,64610,31.23,126025,42391.2814,17.9534,32151.8736,17241.3,801.32
24,Guizhou,2004,151372.7,827.68,1252881.56336,1677.8,6533,22,47,69,13,27,40,737.0,4184181,737679,26408,2186,543.13,40.2354,1.1999,10.4899,1.538,0.2335,0,1.4687,2.2268,247.1537,249.3805,4244,19.89,600000,16119,43.4,865.23,6282,202.5
24,Guizhou,2005,140357.2,819.17,1149764.07524,2005.42,10768,37,55,92,7,36,43,925.0,5207261,933707,30452,1944.3,783.49,46.8596,1.9754,12.9134,1.7573,0.2849,6.5608,1.7211,3.39623,314.9202,318.31643,5218,18.16,659000,14850,39.6,998.25,5641,210.6
24,Guizhou,2006,161771.3,797.18,1289608.44934,2338.98,9384,77,93,170,14,53,67,1337.0,6106411,1119194,32000,1953.2,908.05,52.0711,3.0665,15.4212,2.0407,0.3312,7.7004,2.314,4.15095,383.8486,387.99955,6103,19.15,1040000,13928,33.8,1197.43,6172,210.5276
24,Guizhou,2007,227030,760.4,1726336.12,2884.11,12651,99,86,185,19,101,120,1727.0,7953990,1662714,99809,1872.6,1147.25,57.0291,4.3195,18.8938,3.3336,0.5847,10.1488,2.7885,4.60014,476.6783,481.27844,7778,21.04,921000,12101,33.7,1488.8,6800,216.6
24,Guizhou,2008,336620.8,694.51,2337865.11808,3561.56,14904,97,127,224,31,113,144,1728.0,10537922,2297665,129878,1867.2,1376.84,66.5556,5.3306,22.0707,9.8948,1.4716,12.0749,2.4489,3.8622,581.2312,585.0934,9697,21.13,741315,11695,27.5,1864.45,7084,211
24,Guizhou,2009,230421.2,683.1,1574007.2172,3912.68,13364,128,153,281,33,111,144,2084.0,13722654,2567212,142716,1841.9,1885.79,82.997,8.4858,24.4503,9.4809,2.2516,14.8302,5.6251,4.47918875,662.4948,666.97398875,10814,23.31,623743,13478,21.7,2412.0197,7566,218.7012
24,Guizhou,2010,314680.1,676.95,2130226.93695,4602.16,29546,147,201,348,38,186,224,3086.0,16314792,2920567,166555,1779,2177.07,98.7433,11.0092,29.1776,10.8292,2.8358,22.9265,10.7214,4.488255,811.1639,815.652155,12882,19,638000,14130,19.9,3104.92,8175,224.3
24,Guizhou,2011,488757.9,645.88,3156789.52452,5701.84,51541,192,215,407,70,224,294,3386.0,22494000,3768600,216800,1772,2781.29,147.2536,11.95,37.82,12.61,3.67,27.4403,27.58,4.4454,1027.9551,1032.4005,16023.83,22.62,903132,20626,25.7164,4235.92,9068,241.0482
24,Guizhou,2012,663156,631.25,4186172.25,6852.2,49116,355,366,721,71,245,316,6059.0,27556818,5005057,289831,1780,3282.75,165.3174,12.72,45.79,14.38,4.94,33.9822,71.38,5.1209,1313.8369,1318.9578,18946.86,20.77,837101,23399,25.6539,5717.8005,9878,269.497
24,Guizhou,2013,829010.1,619.32,5134225.35132,8086.86,57673,391,453,844,89,473,562,7915.0,30826578,5606675,342698,1796,3734.04,192.404,15.33,53.71,16.18,5.81,45.8465,97.94,5.4499,1553.1527,1558.6026,22089.1,22.6,778581,22898,26.2072,7373.601,9299,296.7145
